gwcode,year,infmort,infmort_yearadj,infmort_imputed
690,1967,62.5,-0.5281077037071258,FALSE
690,1968,58.9,-0.5774810045288088,FALSE
690,1969,55.8,-0.6063647045086773,FALSE
690,1970,52.9,-0.6276914110164994,FALSE
690,1971,50.1,-0.6509380279279204,FALSE
690,1972,47.5,-0.6740496939944011,FALSE
690,1973,45,-0.6847770868359866,FALSE
690,1974,42.6,-0.7093621519488819,FALSE
690,1975,40.3,-0.7475743913224353,FALSE
690,1976,38,-0.7599977986764108,FALSE
690,1977,35.9,-0.7763961466898057,FALSE
690,1978,33.8,-0.7847889605357989,FALSE
690,1979,31.7,-0.7972839868905317,FALSE
690,1980,29.5,-0.8145515916272207,FALSE
690,1981,27.3,-0.83173530005246,FALSE
690,1982,25,-0.8548687687507404,FALSE
690,1983,22.9,-0.8741684038241837,FALSE
690,1984,21.1,-0.8787532333410776,FALSE
690,1985,19.6,-0.8875661777234775,FALSE
690,1986,18.3,-0.8928998055129453,FALSE
690,1987,17.2,-0.8952325196360611,FALSE
690,1988,16.1,-0.8984361035331089,FALSE
690,1989,15,-0.9052176045631698,FALSE
690,1990,13.9,-0.9142786709036449,FALSE
690,1991,13.1,-0.9237005037309503,FALSE
690,1992,12.6,-0.9078851824880436,FALSE
690,1993,12.3,-0.8973218467721011,FALSE
690,1994,12.1,-0.8734778704780984,FALSE
690,1995,12,-0.8763682465345534,FALSE
690,1996,11.8,-0.8672484593340553,FALSE
690,1997,11.6,-0.8584201241601879,FALSE
690,1998,11.3,-0.8546400191763008,FALSE
690,1999,11,-0.8491510989609744,FALSE
690,2000,10.7,-0.8396721634049334,FALSE
690,2001,10.5,-0.8304217026173067,FALSE
690,2002,10.3,-0.8269632519022663,FALSE
690,2003,10.1,-0.8179056195775368,FALSE
690,2004,10,-0.807699887737209,FALSE
690,2005,9.8,-0.7946637207658555,FALSE
690,2006,9.7,-0.7727227153792188,FALSE
690,2007,9.5,-0.768342229111312,FALSE
690,2008,9.4,-0.7524151095156654,FALSE
690,2009,9.2,-0.7449165386083592,FALSE
690,2010,8.9,-0.733497534431758,FALSE
690,2011,8.5,-0.7484909783283717,FALSE
690,2012,8.2,-0.7477999380615284,FALSE
690,2013,7.9,-0.7472288142249228,FALSE
690,2014,7.7,-0.742531988567893,FALSE
690,2015,7.5,-0.7376000502282122,FALSE
690,2016,7.4,-0.7315081612675516,FALSE
690,2017,7.4,-0.7174810051851125,FALSE
690,2018,7.5,-0.7001663274671627,FALSE
690,2019,7.5,-0.689538521860332,FALSE
690,2020,7.6,-0.6701242704816784,FALSE
692,1971,52.2,-0.613286972959167,FALSE
692,1972,47.9,-0.6666861098292634,FALSE
692,1973,44,-0.7035533925368594,FALSE
692,1974,40.5,-0.7489975889705979,FALSE
692,1975,37.4,-0.802929031084404,FALSE
692,1976,34.7,-0.8239994657504968,FALSE
692,1977,32.3,-0.8474970294390418,FALSE
692,1978,30.2,-0.857364825327937,FALSE
692,1979,28.4,-0.865135685426875,FALSE
692,1980,26.7,-0.8732290168380273,FALSE
692,1981,25.3,-0.8745655907064711,FALSE
692,1982,24,-0.8766477162540488,FALSE
692,1983,22.9,-0.8741684038241837,FALSE
692,1984,22,-0.8586403114830077,FALSE
692,1985,21.1,-0.8536262584227562,FALSE
692,1986,20.5,-0.8423867389917616,FALSE
692,1987,20.1,-0.8279619919585249,FALSE
692,1988,19.8,-0.81177743600391306,FALSE
692,1989,19.7,-0.7939953609727582,FALSE
692,1990,19.5,-0.7800544275444296,FALSE
692,1991,19.3,-0.7691602450183918,FALSE
692,1992,18.8,-0.7515291764237492,FALSE
692,1993,18,-0.7520744490923796,FALSE
692,1994,16.8,-0.755669563482634,FALSE
692,1995,15.6,-0.7823700885075995,FALSE
692,1996,14.3,-0.8009496595071279,FALSE
692,1997,13.1,-0.817871733893921,FALSE
692,1998,12.1,-0.8325148190827645,FALSE
692,1999,11.3,-0.8406344502474831,FALSE
692,2000,10.7,-0.8396721634049334,FALSE
692,2001,10.3,-0.836448642548133,FALSE
692,2002,10,-0.8362938418780812,FALSE
692,2003,9.7,-0.8307678923339816,FALSE
692,2004,9.4,-0.8276599790290091,FALSE
692,2005,9.1,-0.8186889939649368,FALSE
692,2006,8.8,-0.8046899822168279,FALSE
692,2007,8.4,-0.8085819963898436,FALSE
692,2008,8,-0.8050091268425749,FALSE
692,2009,7.6,-0.8071223394807691,FALSE
692,2010,7.3,-0.796211678206997,FALSE
692,2011,7,-0.8101141158365651,FALSE
692,2012,6.8,-0.8069352442043326,FALSE
692,2013,6.7,-0.7992578995781945,FALSE
692,2014,6.6,-0.7913382996975777,FALSE
692,2015,6.5,-0.7830006515091485,FALSE
692,2016,6.4,-0.7781144971982799,FALSE
692,2017,6.3,-0.7699311003440804,FALSE
692,2018,6.1,-0.7685812141326016,FALSE
692,2019,5.9,-0.7696532082291863,FALSE
692,2020,5.8,-0.7624145715015709,FALSE
694,1971,47.5,-0.697553619793996,FALSE
694,1972,44.8,-0.7237538871090805,FALSE
694,1973,42.2,-0.7373507427984306,FALSE
694,1974,39.9,-0.7603219995482311,FALSE
694,1975,37.8,-0.7952939083586152,FALSE
694,1976,35.9,-0.800726132269011,FALSE
694,1977,34.2,-0.8099715635436116,FALSE
694,1978,32.5,-0.8109969117107376,FALSE
694,1979,31.1,-0.809620659351685,FALSE
694,1980,29.7,-0.8103603469693058,FALSE
694,1981,28.5,-0.8060371256600534,FALSE
694,1982,27.3,-0.8047771894931309,FALSE
694,1983,26.1,-0.8035840484334814,FALSE
694,1984,24.9,-0.7938320077181155,FALSE
694,1985,23.8,-0.7925344036814579,FALSE
694,1986,22.6,-0.7941697209488137,FALSE
694,1987,21.4,-0.7978062381720433,FALSE
694,1988,20.2,-0.8024089314061623,FALSE
694,1989,19,-0.8105603759755854,FALSE
694,1990,17.8,-0.8208010728499057,FALSE
694,1991,16.7,-0.8339674502849487,FALSE
694,1992,15.6,-0.8322290505214495,FALSE
694,1993,14.7,-0.8361650477490604,FALSE
694,1994,13.9,-0.828359795458559,FALSE
694,1995,13.2,-0.8450355271922354,FALSE
694,1996,12.6,-0.8460328433894385,FALSE
694,1997,12,-0.8476072200891834,FALSE
694,1998,11.6,-0.8463430691412247,FALSE
694,1999,11.2,-0.8434733331519803,FALSE
694,2000,10.7,-0.8396721634049334,FALSE
694,2001,10.3,-0.836448642548133,FALSE
694,2002,10,-0.8362938418780812,FALSE
694,2003,9.6,-0.8339834605230928,FALSE
694,2004,9.3,-0.8309866609109757,FALSE
694,2005,8.9,-0.8255533577361029,FALSE
694,2006,8.7,-0.8082419007543401,FALSE
694,2007,8.4,-0.8085819963898436,FALSE
694,2008,8.2,-0.7974956957958735,FALSE
694,2009,8,-0.7915708892626665,FALSE
694,2010,7.8,-0.7766135082772349,FALSE
694,2011,7.6,-0.7854648608332878,FALSE
694,2012,7.4,-0.7815915415717022,FALSE
694,2013,7.2,-0.7775791140143313,FALSE
694,2014,7,-0.7735905501958743,FALSE
694,2015,6.7,-0.7739205312529612,FALSE
694,2016,6.3,-0.7827751307913526,FALSE
694,2017,6,-0.7842356717510717,FALSE
694,2018,5.6,-0.7930151022274013,FALSE
694,2019,5.3,-0.7996962156175066,FALSE
694,2020,4.9,-0.808559722011517,FALSE
696,1971,64.6,-0.3909664579055761,FALSE
696,1972,59.3,-0.45682396112283924,FALSE
696,1973,54.5,-0.5064021826776944,FALSE
696,1974,50.1,-0.5678070197284673,FALSE
696,1975,45.9,-0.6406826731613919,FALSE
696,1976,42,-0.6824200204047914,FALSE
696,1977,38.3,-0.728995558190315,FALSE
696,1978,34.9,-0.7626130018493122,FALSE
696,1979,31.9,-0.793171762736814,FALSE
696,1980,29,-0.8250297032720075,FALSE
696,1981,26.5,-0.8488674163140644,FALSE
696,1982,24.3,-0.8701140320030564,FALSE
696,1983,22.4,-0.8851972093539809,FALSE
696,1984,20.8,-0.885457540627101,FALSE
696,1985,19.3,-0.8943541615836217,FALSE
696,1986,18,-0.8997879509476522,FALSE
696,1987,16.9,-0.9021915397406337,FALSE
696,1988,15.9,-0.9031203558319844,FALSE
696,1989,15,-0.9052176045631698,FALSE
696,1990,14.2,-0.9070880864379725,FALSE
696,1991,13.5,-0.9137301644591723,FALSE
696,1992,12.8,-0.9028414403569375,FALSE
696,1993,12.2,-0.8998700467313944,FALSE
696,1994,11.7,-0.8835041093713295,FALSE
696,1995,11.3,-0.8946456661509056,FALSE
696,1996,10.9,-0.8911160272717492,FALSE
696,1997,10.5,-0.8881556103554502,FALSE
696,1998,10.2,-0.8850621693049134,FALSE
696,1999,9.9,-0.8803788109104428,FALSE
696,2000,9.6,-0.8717780253545365,FALSE
696,2001,9.3,-0.8665833422022643,FALSE
696,2002,9.1,-0.864285611805526,FALSE
696,2003,8.9,-0.8564924378468712,FALSE
696,2004,8.6,-0.8542734340847423,FALSE
696,2005,8.4,-0.8427142671640181,FALSE
696,2006,8.2,-0.8260014934419008,FALSE
696,2007,8.1,-0.819556478374898,FALSE
696,2008,7.9,-0.8087658423659254,FALSE
696,2009,7.6,-0.8071223394807691,FALSE
696,2010,7.4,-0.7922920442210445,FALSE
696,2011,7.2,-0.8018976975021394,FALSE
696,2012,7,-0.7984873433267892,FALSE
696,2013,6.8,-0.7949221424654218,FALSE
696,2014,6.7,-0.786901362322152,FALSE
696,2015,6.5,-0.7830006515091485,FALSE
696,2016,6.3,-0.7827751307913526,FALSE
696,2017,6.2,-0.7746992908130775,FALSE
696,2018,6,-0.7734679917515616,FALSE
696,2019,5.8,-0.7746603761272397,FALSE
696,2020,5.6,-0.77266904939267,FALSE
698,1960,234.01429515618983,1.8463637951368224,TRUE
698,1961,228.21663373833377,1.8062265331985123,TRUE
698,1962,222.51186868627047,1.8118838215259978,TRUE
698,1963,216.9,1.7983253700507797,FALSE
698,1964,207,1.6909700062379043,FALSE
698,1965,197.3,1.583523051578821,FALSE
698,1966,188,1.5191513250738173,FALSE
698,1967,178.9,1.4281540107808588,FALSE
698,1968,170.1,1.3295800665065052,FALSE
698,1969,161.4,1.2356049500616664,FALSE
698,1970,152.8,1.145516646295007,FALSE
698,1971,144.7,1.0451523530454436,FALSE
698,1972,137.2,0.9772340550377259,FALSE
698,1973,129.5,0.9018207448877706,FALSE
698,1974,121.9,0.7873474460616345,FALSE
698,1975,114.6,0.6706496549928354,FALSE
698,1976,107.4,0.5859766543361858,FALSE
698,1977,100.2,0.49354462019238293,FALSE
698,1978,92.8,0.4046488235575778,FALSE
698,1979,85.8,0.315072646690125,FALSE
698,1980,78.9,0.22068583887772739,FALSE
698,1981,72.3,0.13194623966278932,FALSE
698,1982,66,0.03806807888490774,FALSE
698,1983,60.2,-0.05141951130131057,FALSE
698,1984,54.9,-0.12340127911578214,FALSE
698,1985,50,-0.19971714656219344,FALSE
698,1986,45.6,-0.2660785709546214,FALSE
698,1987,41.6,-0.32923221779748163,FALSE
698,1988,38,-0.38551047680624745,FALSE
698,1989,34.8,-0.4366643230546272,FALSE
698,1990,31.9,-0.48284360296331014,FALSE
698,1991,29.2,-0.522394348041887,FALSE
698,1992,26.6,-0.5548232333106045,FALSE
698,1993,24.4,-0.5889896516976046,FALSE
698,1994,22.3,-0.6178087787007077,FALSE
698,1995,20.5,-0.6544281511931345,FALSE
698,1996,18.9,-0.6789598678255815,FALSE
698,1997,17.5,-0.6989297891128718,FALSE
698,1998,16.3,-0.7163575185916989,FALSE
698,1999,15.1,-0.7327568998765925,FALSE
698,2000,14.2,-0.7375171481107416,FALSE
698,2001,13.3,-0.7460445435857389,FALSE
698,2002,12.5,-0.7585389254129568,FALSE
698,2003,11.9,-0.7600253921735356,FALSE
698,2004,11.4,-0.7611263413896757,FALSE
698,2005,11,-0.753477538138859,FALSE
698,2006,10.7,-0.7372035300040976,FALSE
698,2007,10.5,-0.7317606224944648,FALSE
698,2008,10.3,-0.7186046698055093,FALSE
698,2009,10.2,-0.706037913063103,FALSE
698,2010,10.1,-0.6864619266003291,FALSE
698,2011,10,-0.6868678408201783,FALSE
698,2012,9.8,-0.6802167310411809,FALSE
698,2013,9.7,-0.6691851861950155,FALSE
698,2014,9.7,-0.6537932410593752,FALSE
698,2015,9.6,-0.6422587875382458,FALSE
698,2016,9.6,-0.6289742222199497,FALSE
698,2017,9.6,-0.6125808148671766,FALSE
698,2018,9.6,-0.5975439974690043,FALSE
698,2019,9.5,-0.5893951638992643,FALSE
698,2020,9.5,-0.5727067305162363,FALSE
700,1960,237.5,1.8975463865820357,FALSE
700,1961,237.5,1.944354930694266,FALSE
700,1962,233.2,1.9761383586540155,FALSE
700,1963,229.2,1.9913456395527709,FALSE
700,1964,225.3,1.981192007758909,FALSE
700,1965,221.5,1.9720566314593797,FALSE
700,1966,217.7,2.0096597407797834,FALSE
700,1967,213.8,2.014696397684902,FALSE
700,1968,209.9,2.012143291571303,FALSE
700,1969,206.2,2.0170466216975695,FALSE
700,1970,202.2,2.0223582682288246,FALSE
700,1971,198.4,2.0079436158178505,FALSE
700,1972,194.5,2.0320674866937,FALSE
700,1973,190.7,2.0509306537811898,FALSE
700,1974,186.7,2.0103837884460156,FALSE
700,1975,182.7,1.9705292990583794,FALSE
700,1976,178.8,1.9707399964845922,FALSE
700,1977,174.9,1.9688879372390313,FALSE
700,1978,170.8,1.9771258940539067,FALSE
700,1979,166.5,1.9743550927152453,FALSE
700,1980,162.4,1.9705304835571433,FALSE
700,1981,158.2,1.9715072232525652,FALSE
700,1982,153.9,1.9524375644257241,FALSE
700,1983,149.6,1.9205309174264331,FALSE
700,1984,145.4,1.8990647521679236,FALSE
700,1985,141.3,1.866092608208374,FALSE
700,1986,137.2,1.8371018351092048,FALSE
700,1987,133,1.790949240729,FALSE
700,1988,128.9,1.7434821930326436,FALSE
700,1989,124.8,1.6931233201660207,FALSE
700,1990,120.8,1.6479662603642318,FALSE
700,1991,117.1,1.668587706931321,FALSE
700,1992,113.5,1.6366827226550715,FALSE
700,1993,110.1,1.5948177134168042,FALSE
700,1994,106.9,1.5027407472176508,FALSE
700,1995,103.9,1.5231958430979646,FALSE
700,1996,101,1.4982927184907147,FALSE
700,1997,98.2,1.4825736072122822,FALSE
700,1998,95.6,1.476802940680088,FALSE
700,1999,93,1.478732882726664,FALSE
700,2000,90.5,1.4894621853026406,FALSE
700,2001,87.9,1.5020040506124597,FALSE
700,2002,85.3,1.5056842420514671,FALSE
700,2003,82.7,1.5165968857171863,FALSE
700,2004,80,1.5209774296394605,FALSE
700,2005,77.3,1.5220590520026984,FALSE
700,2006,74.6,1.5324724154661515,FALSE
700,2007,71.9,1.5143500237799459,FALSE
700,2008,69.2,1.494100773448037,FALSE
700,2009,66.7,1.490604430243869,FALSE
700,2010,64.2,1.4340600597999358,FALSE
700,2011,61.8,1.4411845077961025,FALSE
700,2012,59.5,1.419086637028367,FALSE
700,2013,57.3,1.394635199484758,FALSE
700,2014,55.2,1.3650132647594058,FALSE
700,2015,53.2,1.3372074283105784,FALSE
700,2016,51.3,1.3145099860914145,FALSE
700,2017,49.5,1.2899271822626615,FALSE
700,2018,47.9,1.2740918305926454,FALSE
700,2019,46.4,1.258249790482437,FALSE
700,2020,45,1.2474630951538652,FALSE
701,1991,64,0.3450251686027962,FALSE
701,1992,64,0.3883565452062687,FALSE
701,1993,64.2,0.42519393210115247,FALSE
701,1994,64.5,0.4399594245351637,FALSE
701,1995,64.6,0.49704928463705084,FALSE
701,1996,64.3,0.5250263370314202,FALSE
701,1997,63.5,0.5445541790526434,FALSE
701,1998,62,0.547544536751563,FALSE
701,1999,59.9,0.5390626413381171,FALSE
701,2000,57.5,0.5262863268145461,FALSE
701,2001,54.7,0.5015320220952989,FALSE
701,2002,51.9,0.46687855807740447,FALSE
701,2003,49.2,0.4393815423649381,FALSE
701,2004,46.7,0.4131923629445592,FALSE
701,2005,44.4,0.39287121164587735,FALSE
701,2006,42.3,0.38520272784973464,FALSE
701,2007,40.6,0.3693457366726323,FALSE
701,2008,39.1,0.3633294009194845,FALSE
701,2009,38,0.3747878770950176,FALSE
701,2010,37.2,0.3757588835927797,FALSE
701,2011,36.7,0.41002400682566553,FALSE
701,2012,36.3,0.43913013523332645,FALSE
701,2013,36.3,0.4841262058025049,FALSE
701,2014,36.3,0.526432100803912,FALSE
701,2015,36.4,0.5744773267908478,FALSE
701,2016,36.7,0.6340574815027836,FALSE
701,2017,37,0.6939033736380255,FALSE
701,2018,37,0.7414330701260141,FALSE
701,2019,36.6,0.7675473364732049,FALSE
701,2020,36.1,0.7911388289999526,FALSE
702,1991,82.8,0.8136311143763606,FALSE
702,1992,86,0.9431681796279588,FALSE
702,1993,88.4,1.0418583222501456,FALSE
702,1994,88.7,1.0465468775756397,FALSE
702,1995,87.3,1.089759892195899,FALSE
702,1996,84.5,1.0607206396329938,FALSE
702,1997,80.9,1.0149155061413384,FALSE
702,1998,76.7,0.9540950884702929,FALSE
702,1999,72.2,0.888245238591263,FALSE
702,2000,67.6,0.8210765138063567,FALSE
702,2001,62.9,0.7486365592591757,FALSE
702,2002,58.4,0.6690413408867281,FALSE
702,2003,54.2,0.6001599518204975,FALSE
702,2004,50.4,0.5362795925773258,FALSE
702,2005,47,0.4821079406710365,FALSE
702,2006,44.1,0.4491372615249531,FALSE
702,2007,41.7,0.40958550395116416,FALSE
702,2008,39.7,0.3858696940595886,FALSE
702,2009,38.1,0.37867573964954326,FALSE
702,2010,36.9,0.36399998163492225,FALSE
702,2011,35.8,0.37305012432074924,FALSE
702,2012,35,0.3842187795292941,FALSE
702,2013,34.2,0.39307530643427985,FALSE
702,2014,33.4,0.3977609169165612,FALSE
702,2015,32.6,0.4019550419232899,FALSE
702,2016,31.8,0.4056864354422155,FALSE
702,2017,30.9,0.4030437550292031,FALSE
702,2018,30.1,0.40424541441777956,FALSE
702,2019,29.2,0.3970169120172538,FALSE
702,2020,28.4,0.3963414301926346,FALSE
703,1991,54.1,0.09825927162629151,FALSE
703,1992,54.1,0.1386913097165082,FALSE
703,1993,53.9,0.16272933629393638,FALSE
703,1994,53.3,0.15922473552469538,FALSE
703,1995,52.2,0.17327785143309868,FALSE
703,1996,50.4,0.15640500999370383,FALSE
703,1997,48.5,0.1390702763899754,FALSE
703,1998,46.4,0.11610313492760485,FALSE
703,1999,44.4,0.09903579114106355,FALSE
703,2000,42.5,0.08847911841086677,FALSE
703,2001,40.6,0.07663275697204684,FALSE
703,2002,38.8,0.059442795800152326,FALSE
703,2003,37.1,0.05029779148248418,FALSE
703,2004,35.6,0.04393067404625868,FALSE
703,2005,34.1,0.03935647743082401,FALSE
703,2006,32.7,0.044218548248570626,FALSE
703,2007,31.2,0.025478634474269672,FALSE
703,2008,29.6,0.006441426201170583,FALSE
703,2009,27.8,-0.021774103466594953,FALSE
703,2010,26.1,-0.0593204888479401,FALSE
703,2011,24.5,-0.09117751157430808,FALSE
703,2012,23.2,-0.1142073722457696,FALSE
703,2013,22,-0.13588706132398154,FALSE
703,2014,20.9,-0.15685625501167536,FALSE
703,2015,19.9,-0.17463259434460168,FALSE
703,2016,18.9,-0.19553529806417785,FALSE
703,2017,18,-0.21205281547142119,FALSE
703,2018,17.1,-0.2310356760470102,FALSE
703,2019,16.4,-0.2439005789335803,FALSE
703,2020,15.7,-0.2548179158921623,FALSE
704,1991,58,0.19547007952612666,FALSE
704,1992,57.9,0.23452241020752734,FALSE
704,1993,57.9,0.26465733466567076,FALSE
704,1994,57.7,0.2695133633502366,FALSE
704,1995,57.3,0.3064419086379499,FALSE
704,1996,56.6,0.3208260335644839,FALSE
704,1997,55.7,0.3337025496680561,FALSE
704,1998,54.5,0.34012078587466005,FALSE
704,1999,52.9,0.3403408380233187,FALSE
704,2000,50.8,0.33073244039423594,FALSE
704,2001,48.4,0.31168341427427126,FALSE
704,2002,45.7,0.274046365243896,FALSE
704,2003,43,0.24001631464004428,FALSE
704,2004,40.1,0.19363135873475887,FALSE
704,2005,37.4,0.15261847965506434,FALSE
704,2006,34.8,0.1188088375363251,FALSE
704,2007,32.2,0.06206024109111688,FALSE
704,2008,29.8,0.013954857247871903,FALSE
704,2009,27.5,-0.03343769113017182,FALSE
704,2010,25.4,-0.08675792674960722,FALSE
704,2011,23.4,-0.13636781241365,FALSE
704,2012,21.7,-0.17756662882734547,FALSE
704,2013,20,-0.22260220357943422,FALSE
704,2014,18.6,-0.2589058146464707,FALSE
704,2015,17.3,-0.2926741576750361,FALSE
704,2016,16.1,-0.3260330386702166,FALSE
704,2017,15,-0.3550985295413338,FALSE
704,2018,14.1,-0.3776390046158079,FALSE
704,2019,13.3,-0.39912278377323535,FALSE
704,2020,12.5,-0.4188895621497489,FALSE
705,1991,44,-0.15349179498610221,FALSE
705,1992,44.3,-0.10845205470769931,FALSE
705,1993,44.7,-0.07170505996105257,FALSE
705,1994,45,-0.04881972150984799,FALSE
705,1995,44.8,-0.01994058451119562,FALSE
705,1996,44,-0.013319917563230295,FALSE
705,1997,42.7,-0.01771683263958948,FALSE
705,1998,40.9,-0.036007615715457304,FALSE
705,1999,38.8,-0.059941651510775205,FALSE
705,2000,36.7,-0.0808063355052225,FALSE
705,2001,34.6,-0.10417544095274124,FALSE
705,2002,32.6,-0.13338939703335617,FALSE
705,2003,30.8,-0.15228300443152076,FALSE
705,2004,29,-0.17563033016354163,FALSE
705,2005,27.3,-0.19403189078882294,FALSE
705,2006,25.6,-0.20796766791479046,FALSE
705,2007,23.8,-0.24522525449039867,FALSE
705,2008,21.9,-0.2828256690968314,FALSE
705,2009,20,-0.32502738271959286,FALSE
705,2010,18.2,-0.3689715737381822,FALSE
705,2011,16.4,-0.42394245411855286,FALSE
705,2012,14.6,-0.477467109980138,FALSE
705,2013,13,-0.5261052014735186,FALSE
705,2014,11.6,-0.5694914309262833,FALSE
705,2015,10.6,-0.5968581862573096,FALSE
705,2016,9.8,-0.619652955033804,FALSE
705,2017,9.4,-0.6221171958051708,FALSE
705,2018,9.2,-0.6170911079448441,FALSE
705,2019,9,-0.6144310033895312,FALSE
705,2020,8.9,-0.6034701641895338,FALSE
710,1960,103.8949068636662,-0.06425336509225404,TRUE
710,1961,101.49813887542072,-0.07923420756369276,TRUE
710,1962,99.13125991580146,-0.08422169863483744,TRUE
710,1963,96.79426998480841,-0.08645840037732651,TRUE
710,1964,94.48716908244154,-0.09338512959204957,TRUE
710,1965,92.20995720870083,-0.1037087887312863,TRUE
710,1966,89.96263436358635,-0.09997840214179828,TRUE
710,1967,87.74520054709805,-0.103827469129299,TRUE
710,1968,85.55765575923594,-0.12030674604410374,TRUE
710,1969,83.4,-0.12494081751870104,FALSE
710,1970,79.7,-0.15199595620220138,FALSE
710,1971,76,-0.18657501664662937,FALSE
710,1972,72.5,-0.21382568367329538,FALSE
710,1973,68.9,-0.236023380585125,FALSE
710,1974,65.3,-0.2809219517617606,FALSE
710,1975,61.6,-0.34100410617418125,FALSE
710,1976,58.1,-0.3701694628615233,FALSE
710,1977,54.8,-0.4031165122563164,FALSE
710,1978,51.7,-0.42392563281933365,FALSE
710,1979,49.1,-0.4395204855170857,FALSE
710,1980,46.9,-0.4499133063886358,FALSE
710,1981,45.1,-0.4505457132317613,FALSE
710,1982,43.6,-0.4497803451892024,FALSE
710,1983,42.6,-0.439633465950173,FALSE
710,1984,42.1,-0.4094517233194443,FALSE
710,1985,41.8,-0.385255372072803,FALSE
710,1986,41.9,-0.35103236464933935,FALSE
710,1987,42.1,-0.3176338509565272,FALSE
710,1988,42.4,-0.2824569262309876,FALSE
710,1989,42.7,-0.24971629659414796,FALSE
710,1990,42.7,-0.22398256219910923,FALSE
710,1991,42.4,-0.19337315207321412,FALSE
710,1992,41.8,-0.17149883134652774,FALSE
710,1993,40.9,-0.16853665841420035,FALSE
710,1994,39.7,-0.18166738684515876,FALSE
710,1995,38.4,-0.1870484210035581,FALSE
710,1996,36.9,-0.2016085090717042,FALSE
710,1997,35.4,-0.21505233193542136,FALSE
710,1998,33.7,-0.235134416557284,FALSE
710,1999,31.9,-0.25582457192107644,FALSE
710,2000,29.9,-0.2792789366482239,FALSE
710,2001,27.8,-0.3090913986008344,FALSE
710,2002,25.6,-0.35110316313570467,FALSE
710,2003,23.4,-0.3902350504257488,FALSE
710,2004,21.4,-0.4284581531930086,FALSE
710,2005,19.4,-0.4651742597498834,FALSE
710,2006,17.7,-0.4885692323782486,FALSE
710,2007,16.2,-0.5232454647784366,FALSE
710,2008,14.8,-0.5495524712547291,FALSE
710,2009,13.6,-0.5738505862092321,FALSE
710,2010,12.5,-0.5923907109374706,FALSE
710,2011,11.5,-0.6252447033119848,FALSE
710,2012,10.6,-0.646425127531007,FALSE
710,2013,9.8,-0.6648494290822428,FALSE
710,2014,9,-0.6848518026873565,FALSE
710,2015,8.3,-0.701279569203463,FALSE
710,2016,7.6,-0.722186894081406,FALSE
710,2017,7,-0.7365537670611009,FALSE
710,2018,6.4,-0.7539208812757218,FALSE
710,2019,5.9,-0.7696532082291863,FALSE
710,2020,5.5,-0.7777962883382196,FALSE
712,1960,203.56267601879134,1.399225310671501,TRUE
712,1961,198.26441139243533,1.360563574584093,TRUE
712,1962,193.03546759781543,1.3588923233054788,TRUE
712,1963,187.87584463493152,1.3428578667472684,TRUE
712,1964,182.78554250378374,1.3069498794457093,TRUE
712,1965,177.76456120437194,1.2698794991076257,TRUE
712,1966,172.81290073669626,1.2683297762922563,TRUE
712,1967,167.9305611007566,1.2437975387189593,TRUE
712,1968,163.117542296553,1.2098321054777785,TRUE
712,1969,158.37384432408544,1.1828200359987835,TRUE
712,1970,153.69946718335396,1.16148203625307,TRUE
712,1971,149.09441087435852,1.1239400698958055,TRUE
712,1972,144.55867539709914,1.112699619113895,TRUE
712,1973,140.09226075157585,1.1007042708227162,TRUE
712,1974,135.69516693778854,1.0477176700458142,TRUE
712,1975,131.3673939557373,0.9907024316020947,TRUE
712,1976,127.10894180542215,0.9682206336735081,TRUE
712,1977,122.91981048684308,0.9422664483895755,TRUE
712,1978,118.8,0.928807847056354,FALSE
712,1979,115.1,0.9175134852097783,FALSE
712,1980,111.5,0.9038587181178346,FALSE
712,1981,107.9,0.8943254133041868,FALSE
712,1982,104.4,0.8743796630119539,FALSE
712,1983,101,0.848531019930143,FALSE
712,1984,97.6,0.8308451245948723,FALSE
712,1985,94,0.7958538195922967,FALSE
712,1986,90.4,0.7625511472949358,FALSE
712,1987,86.7,0.7169404712566138,FALSE
712,1988,83.2,0.6731305427396037,FALSE
712,1989,79.8,0.6282294985556969,FALSE
712,1990,76.7,0.5909503439104119,FALSE
712,1991,73.8,0.5892984807613564,FALSE
712,1992,71.2,0.5699312619260947,FALSE
712,1993,68.6,0.53731473031006,FALSE
712,1994,66.1,0.48006438010808755,FALSE
712,1995,63.6,0.47093868518511933,FALSE
712,1996,60.9,0.434859969266799,FALSE
712,1997,58,0.3958767480763318,FALSE
712,1998,55,0.35394903593312027,FALSE
712,1999,51.9,0.3119520089783475,FALSE
712,2000,48.6,0.26652071649502973,FALSE
712,2001,45.3,0.21826584534646404,FALSE
712,2002,42,0.1589690888755117,FALSE
712,2003,38.9,0.10817801888648548,FALSE
712,2004,35.9,0.0539107196921586,FALSE
712,2005,33.1,0.005034658574993577,FALSE
712,2006,30.5,-0.033923659576696276,FALSE
712,2007,28.1,-0.0879243460379562,FALSE
712,2008,25.9,-0.13255704816280442,FALSE
712,2009,23.9,-0.17340074309309397,FALSE
712,2010,22.1,-0.2161058482860373,FALSE
712,2011,20.6,-0.251397669095611,FALSE
712,2012,19.4,-0.2747174889190952,FALSE
712,2013,18.3,-0.29631007449656893,FALSE
712,2014,17.4,-0.3121490631515816,FALSE
712,2015,16.6,-0.32445457857169147,FALSE
712,2016,15.9,-0.3353543058563623,FALSE
712,2017,15.1,-0.35033033907233674,FALSE
