idnum idacr year pop source
225 SWZ 1864 2569 0
225 SWZ 1865 2584 0
225 SWZ 1866 2600 0
225 SWZ 1867 2616 0
225 SWZ 1868 2632 0
225 SWZ 1869 2648 0
225 SWZ 1870 2664 0
225 SWZ 1871 2680 0
225 SWZ 1872 2697 0
225 SWZ 1873 2715 0
225 SWZ 1874 2733 0
225 SWZ 1875 2750 0
225 SWZ 1876 2768 0
225 SWZ 1877 2786 0
225 SWZ 1878 2803 0
225 SWZ 1879 2821 0
225 SWZ 1880 2839 0
225 SWZ 1881 2853 0
225 SWZ 1882 2863 0
225 SWZ 1883 2874 0
225 SWZ 1884 2885 0
225 SWZ 1885 2896 0
225 SWZ 1886 2907 0
225 SWZ 1887 2918 0
225 SWZ 1888 2929 0
225 SWZ 1889 2940 0
225 SWZ 1890 2951 0
225 SWZ 1891 2965 0
225 SWZ 1892 3002 0
225 SWZ 1893 3040 0
225 SWZ 1894 3077 0
225 SWZ 1895 3114 0
225 SWZ 1896 3151 0
225 SWZ 1897 3188 0
225 SWZ 1898 3226 0
225 SWZ 1899 3263 0
225 SWZ 1900 3300 0
225 SWZ 1901 3341 0
225 SWZ 1902 3384 0
225 SWZ 1903 3428 0
225 SWZ 1904 3472 0
225 SWZ 1905 3516 0
225 SWZ 1906 3560 0
225 SWZ 1907 3604 0
225 SWZ 1908 3647 0
225 SWZ 1909 3691 0
225 SWZ 1910 3735 0
225 SWZ 1911 3776 0
225 SWZ 1912 3819 0
225 SWZ 1913 3864 0
225 SWZ 1914 3897 0
225 SWZ 1915 3883 0
225 SWZ 1916 3883 0
225 SWZ 1917 3888 0
225 SWZ 1918 3880 0
225 SWZ 1919 3869 0
225 SWZ 1920 3877 0
225 SWZ 1921 3876 0
225 SWZ 1922 3874 0
225 SWZ 1923 3883 0
225 SWZ 1924 3896 0
225 SWZ 1925 3910 0
225 SWZ 1926 3932 0
225 SWZ 1927 3956 0
225 SWZ 1928 3988 0
225 SWZ 1929 4022 0
225 SWZ 1930 4051 0
225 SWZ 1931 4080 0
225 SWZ 1932 4102 0
225 SWZ 1933 4122 0
225 SWZ 1934 4140 0
225 SWZ 1935 4155 0
225 SWZ 1936 4168 0
225 SWZ 1937 4180 0
225 SWZ 1938 4192 0
225 SWZ 1939 4206 0
225 SWZ 1940 4226 0
225 SWZ 1941 4254 0
225 SWZ 1942 4286 0
225 SWZ 1943 4323 0
225 SWZ 1944 4364 0
225 SWZ 1945 4412 0
225 SWZ 1946 4467 0
225 SWZ 1947 4524 0
225 SWZ 1948 4608 0
225 SWZ 1949 4639 0
225 SWZ 1950 4694 0
225 SWZ 1951 4749 0
225 SWZ 1952 4815 0
225 SWZ 1953 4878 0
225 SWZ 1954 4929 0
225 SWZ 1955 4980 0
225 SWZ 1956 5045 0
225 SWZ 1957 5126 0
225 SWZ 1958 5199 0
225 SWZ 1959 5259 0
225 SWZ 1960 5362 0
225 SWZ 1961 5434 0
225 SWZ 1962 5574 0
225 SWZ 1963 5694 0
225 SWZ 1964 5789 0
225 SWZ 1965 5856 0
225 SWZ 1966 5918 0
225 SWZ 1967 5992 0
225 SWZ 1968 6068 0
225 SWZ 1969 6136 0
225 SWZ 1970 6267 0
225 SWZ 1971 6324 0
225 SWZ 1972 6385 0
225 SWZ 1973 6431 0
225 SWZ 1974 6443 0
225 SWZ 1975 6405 0
225 SWZ 1976 6346 0
225 SWZ 1977 6327 0
225 SWZ 1978 6333 0
225 SWZ 1979 6351 0
225 SWZ 1980 6319 0
225 SWZ 1981 6354 0
225 SWZ 1982 6391 0
225 SWZ 1983 6419 0
225 SWZ 1984 6442 0
225 SWZ 1985 6470 0
225 SWZ 1986 6504 0
225 SWZ 1987 6545 0
225 SWZ 1988 6593 0
225 SWZ 1989 6647 0
225 SWZ 1990 6712 0
225 SWZ 1991 6800 0
225 SWZ 1992 6875 0
225 SWZ 1993 6938 0
225 SWZ 1994 6994 0
225 SWZ 1995 7041 0
225 SWZ 1996 7072 0
225 SWZ 1997 7089 0
225 SWZ 1998 7299 0
225 SWZ 1999 7344 0
225 SWZ 2000 7386 0
225 SWZ 2001 7227 0
225 SWZ 2002 7285 0
225 SWZ 2003 7339 0
225 SWZ 2004 7390 0
225 SWZ 2005 7437 0
225 SWZ 2006 7484 0
225 SWZ 2007 7551 0
225 SWZ 2008 7648 0
225 SWZ 2009 7744 0
225 SWZ 2010 7826 0
225 SWZ 2011 7908.87 3
225 SWZ 2012 7992.61 3
230 SPN 1816 11073 0
230 SPN 1817 11156 0
230 SPN 1818 11241 0
230 SPN 1819 11326 0
230 SPN 1820 11411 0
230 SPN 1821 11498 0
230 SPN 1822 11584 0
230 SPN 1823 11672 0
230 SPN 1824 11760 0
230 SPN 1825 11849 0
230 SPN 1826 11939 0
230 SPN 1827 12029 0
230 SPN 1828 12120 0
230 SPN 1829 12212 0
230 SPN 1830 12304 0
230 SPN 1831 12397 0
230 SPN 1832 12491 0
230 SPN 1833 12585 0
230 SPN 1834 12681 0
230 SPN 1835 12776 0
230 SPN 1836 12873 0
230 SPN 1837 12970 0
230 SPN 1838 13068 0
230 SPN 1839 13167 0
230 SPN 1840 13267 0
230 SPN 1841 13367 0
230 SPN 1842 13468 0
230 SPN 1843 13570 0
230 SPN 1844 13673 0
230 SPN 1845 13776 0
230 SPN 1846 13880 0
230 SPN 1847 13985 0
230 SPN 1848 14091 0
230 SPN 1849 14197 0
230 SPN 1850 14305 0
230 SPN 1851 14413 0
230 SPN 1852 14522 0
230 SPN 1853 14632 0
230 SPN 1854 14742 0
230 SPN 1855 14854 0
230 SPN 1856 14966 0
230 SPN 1857 15079 0
230 SPN 1858 15530 0
230 SPN 1859 15580 0
230 SPN 1860 15640 0
230 SPN 1861 15700 0
230 SPN 1862 15750 0
230 SPN 1863 15810 0
230 SPN 1864 15860 0
230 SPN 1865 15920 0
230 SPN 1866 15980 0
230 SPN 1867 16030 0
230 SPN 1868 16090 0
230 SPN 1869 16140 0
230 SPN 1870 16200 0
230 SPN 1871 15920 0
230 SPN 1872 15980 0
230 SPN 1873 16030 0
230 SPN 1874 16090 0
230 SPN 1875 16140 0
230 SPN 1876 16200 0
230 SPN 1877 16590 0
230 SPN 1878 16680 0
230 SPN 1879 16770 0
230 SPN 1880 16860 0
230 SPN 1881 16950 0
230 SPN 1882 17040 0
230 SPN 1883 17140 0
230 SPN 1884 17230 0
230 SPN 1885 17320 0
230 SPN 1886 17420 0
230 SPN 1887 17510 0
230 SPN 1888 17600 0
230 SPN 1889 17680 0
230 SPN 1890 17760 0
230 SPN 1891 17840 0
230 SPN 1892 17920 0
230 SPN 1893 18000 0
230 SPN 1894 18080 0
230 SPN 1895 18160 0
230 SPN 1896 18240 0
230 SPN 1897 18320 0
230 SPN 1898 18400 0
230 SPN 1899 18480 0
230 SPN 1900 18530 0
230 SPN 1901 18600 0
230 SPN 1902 18720 0
230 SPN 1903 18850 0
230 SPN 1904 18990 0
230 SPN 1905 19120 0
230 SPN 1906 19250 0
230 SPN 1907 19390 0
230 SPN 1908 19520 0
230 SPN 1909 19660 0
230 SPN 1910 19790 0
230 SPN 1911 19930 0
230 SPN 1912 20060 0
230 SPN 1913 20200 0
230 SPN 1914 20330 0
230 SPN 1915 20470 0
230 SPN 1916 20610 0
230 SPN 1917 20740 0
230 SPN 1918 20880 0
230 SPN 1919 21020 0
230 SPN 1920 21160 0
230 SPN 1921 21300 0
230 SPN 1922 21520 0
230 SPN 1923 21740 0
230 SPN 1924 21960 0
230 SPN 1925 22190 0
230 SPN 1926 22400 0
230 SPN 1927 22630 0
230 SPN 1928 22860 0
230 SPN 1929 23100 0
230 SPN 1930 23330 0
230 SPN 1931 23570 0
230 SPN 1932 23780 0
230 SPN 1933 24120 0
230 SPN 1934 24350 0
230 SPN 1935 24570 0
230 SPN 1936 24810 0
230 SPN 1937 25050 0
230 SPN 1938 25280 0
230 SPN 1939 25520 0
230 SPN 1940 25760 0
230 SPN 1941 25970 0
230 SPN 1942 26190 0
230 SPN 1943 29390 0
230 SPN 1944 26600 0
230 SPN 1945 26800 0
230 SPN 1946 27020 0
230 SPN 1947 27220 0
230 SPN 1948 27437 0
230 SPN 1949 27651 0
230 SPN 1950 28009 0
230 SPN 1951 28236 0
230 SPN 1952 28474 0
230 SPN 1953 28713 0
230 SPN 1954 28955 0
230 SPN 1955 29199 0
230 SPN 1956 29445 0
230 SPN 1957 29693 0
230 SPN 1958 29943 0
230 SPN 1959 30195 0
230 SPN 1960 30455 0
230 SPN 1961 30743 0
230 SPN 1962 31066 0
230 SPN 1963 31393 0
230 SPN 1964 31723 0
230 SPN 1965 32056 0
230 SPN 1966 32393 0
230 SPN 1967 32734 0
230 SPN 1968 33079 0
230 SPN 1969 33427 0
230 SPN 1970 33779 0
230 SPN 1971 34134 0
230 SPN 1972 34494 0
230 SPN 1973 34858 0
230 SPN 1974 35225 0
230 SPN 1975 35596 0
230 SPN 1976 35971 0
230 SPN 1977 36351 0
230 SPN 1978 36775 0
230 SPN 1979 37183 0
230 SPN 1980 37542 0
230 SPN 1981 37751 0
230 SPN 1982 37970 0
230 SPN 1983 38162 0
230 SPN 1984 38328 0
230 SPN 1985 38474 0
230 SPN 1986 38604 0
230 SPN 1987 38716 0
230 SPN 1988 38809 0
230 SPN 1989 38888 0
230 SPN 1990 38959 0
230 SPN 1991 38920 0
230 SPN 1992 39008 0
230 SPN 1993 39086 0
230 SPN 1994 39149 0
230 SPN 1995 39210 0
230 SPN 1996 39270 0
230 SPN 1997 39323 0
230 SPN 1998 39628 0
230 SPN 1999 39634 0
230 SPN 2000 39630 0
230 SPN 2001 40721 0
230 SPN 2002 41314 0
230 SPN 2003 42005 0
230 SPN 2004 42692 0
230 SPN 2005 43398 0
230 SPN 2006 44068 0
230 SPN 2007 44874 0
230 SPN 2008 45593 0
230 SPN 2009 45929 0
230 SPN 2010 46071 0
230 SPN 2011 46213.44 3
230 SPN 2012 46356.32 3
232 AND 1816 5.22 3
232 AND 1817 5.23 3
232 AND 1818 5.24 3
232 AND 1819 5.25 3
232 AND 1820 5.26 3
232 AND 1821 5.27 3
232 AND 1822 5.27 3
232 AND 1823 5.28 3
232 AND 1824 5.29 3
232 AND 1825 5.3 3
232 AND 1826 5.31 3
232 AND 1827 5.32 3
232 AND 1828 5.33 3
232 AND 1829 5.34 3
232 AND 1830 5.35 3
232 AND 1831 5.36 3
232 AND 1832 5.37 3
232 AND 1833 5.38 3
232 AND 1834 5.39 3
232 AND 1835 5.4 3
232 AND 1836 5.41 3
232 AND 1837 5.42 3
232 AND 1838 5.43 3
232 AND 1839 5.44 3
232 AND 1840 5.45 3
232 AND 1841 5.46 3
232 AND 1842 5.47 3
232 AND 1843 5.48 3
232 AND 1844 5.49 3
232 AND 1845 5.5 1
232 AND 1846 5.51 2
232 AND 1847 5.53 2
232 AND 1848 5.54 2
232 AND 1849 5.55 2
232 AND 1850 5.56 2
232 AND 1851 5.58 2
232 AND 1852 5.59 2
232 AND 1853 5.6 2
232 AND 1854 5.62 2
232 AND 1855 5.63 2
232 AND 1856 5.64 2
232 AND 1857 5.66 2
232 AND 1858 5.67 2
232 AND 1859 5.68 2
232 AND 1860 5.7 2
232 AND 1861 5.71 2
232 AND 1862 5.72 2
232 AND 1863 5.74 2
232 AND 1864 5.75 2
232 AND 1865 5.76 2
232 AND 1866 5.78 2
232 AND 1867 5.79 2
232 AND 1868 5.8 2
232 AND 1869 5.82 2
232 AND 1870 5.83 2
232 AND 1871 5.85 2
232 AND 1872 5.86 2
232 AND 1873 5.87 2
232 AND 1874 5.89 2
232 AND 1875 5.9 1
232 AND 1876 5.89 2
232 AND 1877 5.88 2
232 AND 1878 5.87 2
232 AND 1879 5.86 2
232 AND 1880 5.85 2
232 AND 1881 5.84 2
232 AND 1882 5.84 2
232 AND 1883 5.83 2
232 AND 1884 5.82 2
232 AND 1885 5.81 2
232 AND 1886 5.8 2
232 AND 1887 5.79 2
232 AND 1888 5.78 2
232 AND 1889 5.77 2
232 AND 1890 5.76 2
232 AND 1891 5.75 2
232 AND 1892 5.74 2
232 AND 1893 5.74 2
232 AND 1894 5.73 2
232 AND 1895 5.72 2
232 AND 1896 5.71 2
232 AND 1897 5.7 1
232 AND 1898 5.67 2
232 AND 1899 5.64 2
232 AND 1900 5.61 2
232 AND 1901 5.57 2
232 AND 1902 5.54 2
232 AND 1903 5.51 2
232 AND 1904 5.48 2
232 AND 1905 5.45 2
232 AND 1906 5.42 2
232 AND 1907 5.39 2
232 AND 1908 5.36 2
232 AND 1909 5.33 2
232 AND 1910 5.3 1
232 AND 1911 5.59 2
232 AND 1912 5.9 1
232 AND 1913 5.67 2
232 AND 1914 5.45 2
232 AND 1915 5.24 2
232 AND 1916 5.04 2
232 AND 1917 4.84 2
232 AND 1918 4.65 2
232 AND 1919 4.47 2
232 AND 1920 4.3 1
232 AND 1921 4.51 2
232 AND 1922 4.73 2
232 AND 1923 4.96 2
232 AND 1924 5.2 1
232 AND 1925 5.25 2
232 AND 1926 5.3 2
232 AND 1927 5.35 2
232 AND 1928 5.4 2
232 AND 1929 5.45 2
232 AND 1930 5.5 1
232 AND 1931 4.86 2
232 AND 1932 4.3 1
232 AND 1933 4.91 2
232 AND 1934 5.6 1
232 AND 1935 5.7 2
232 AND 1936 5.8 2
232 AND 1937 5.9 2
232 AND 1938 6 1
232 AND 1939 5.88 2
232 AND 1940 5.76 2
232 AND 1941 5.64 2
232 AND 1942 5.52 2
232 AND 1943 5.41 2
232 AND 1944 5.3 1
232 AND 1945 5.47 2
232 AND 1946 5.64 2
232 AND 1947 5.82 2
232 AND 1948 6 1
232 AND 1949 6 1
232 AND 1950 6.2 1
232 AND 1951 6 1
232 AND 1952 6 1
232 AND 1953 6 1
232 AND 1954 6 1
232 AND 1955 6.2 1
232 AND 1956 6 1
232 AND 1957 6 1
232 AND 1958 7 1
232 AND 1959 7 1
232 AND 1960 8.4 1
232 AND 1961 9 1
232 AND 1962 10 1
232 AND 1963 11 1
232 AND 1964 12 1
232 AND 1965 13.6 1
232 AND 1966 14 1
232 AND 1967 16 1
232 AND 1968 17 1
232 AND 1969 18 1
232 AND 1970 19.5 1
232 AND 1971 20.24 2
232 AND 1972 21 1
232 AND 1973 23.1 1
232 AND 1974 25 1
232 AND 1975 26.93 2
232 AND 1976 29 1
232 AND 1977 28.1 1
232 AND 1978 30 1
232 AND 1979 31.1 1
232 AND 1980 35.5 1
232 AND 1981 35 1
232 AND 1982 37 1
232 AND 1983 39 1
232 AND 1984 41.6 1
232 AND 1985 44.6 1
232 AND 1986 46 1
232 AND 1987 48 1
232 AND 1988 50 1
232 AND 1989 53 1
232 AND 1990 54.5 1
232 AND 1991 57.1 1
232 AND 1992 59 1
232 AND 1993 63 0
232 AND 1994 65 0
232 AND 1995 68 0
232 AND 1996 71 0
232 AND 1997 74 0
232 AND 1998 72 0
232 AND 1999 75 0
232 AND 2000 78 0
232 AND 2001 66 0
232 AND 2002 66 0
232 AND 2003 70 0
232 AND 2004 75 0
232 AND 2005 79 0
232 AND 2006 80 0
232 AND 2007 82 0
232 AND 2008 84 0
232 AND 2009 85 0
232 AND 2010 85 0
232 AND 2011 85 3
232 AND 2012 85 3
235 POR 1816 2746 0
235 POR 1817 2768 0
235 POR 1818 2791 0
235 POR 1819 2813 0
235 POR 1820 2836 0
235 POR 1821 2859 0
235 POR 1822 2882 0
235 POR 1823 2905 0
235 POR 1824 2929 0
235 POR 1825 2952 0
235 POR 1826 2976 0
235 POR 1827 3000 0
235 POR 1828 3024 0
235 POR 1829 3049 0
235 POR 1830 3073 0
235 POR 1831 3098 0
235 POR 1832 3123 0
235 POR 1833 3148 0
235 POR 1834 3174 0
235 POR 1835 3199 0
235 POR 1836 3225 0
235 POR 1837 3251 0
235 POR 1838 3277 0
235 POR 1839 3304 0
235 POR 1840 3330 0
235 POR 1841 3357 0
235 POR 1842 3384 0
235 POR 1843 3412 0
235 POR 1844 3439 0
235 POR 1845 3467 0
235 POR 1846 3495 0
235 POR 1847 3523 0
235 POR 1848 3551 0
235 POR 1849 3580 0
235 POR 1850 3609 0
235 POR 1851 3638 0
235 POR 1852 3667 0
235 POR 1853 3697 0
235 POR 1854 3727 0
235 POR 1855 3757 0
235 POR 1856 3787 0
235 POR 1857 3818 0
235 POR 1858 3848 0
235 POR 1859 3879 0
235 POR 1860 3911 0
235 POR 1861 3942 0
235 POR 1862 3974 0
235 POR 1863 4006 0
235 POR 1864 4038 0
235 POR 1865 4071 0
235 POR 1866 4104 0
235 POR 1867 4137 0
235 POR 1868 4170 0
235 POR 1869 4204 0
235 POR 1870 4238 0
235 POR 1871 4272 0
235 POR 1872 4306 0
235 POR 1873 4341 0
235 POR 1874 4376 0
235 POR 1875 4412 0
235 POR 1876 4447 0
235 POR 1877 4483 0
235 POR 1878 4519 0
235 POR 1879 4556 0
235 POR 1880 4592 0
235 POR 1881 4629 0
235 POR 1882 4667 0
235 POR 1883 4704 0
235 POR 1884 4742 0
235 POR 1885 4781 0
235 POR 1886 4880 0
235 POR 1887 4920 0
235 POR 1888 4960 0
235 POR 1889 5000 0
235 POR 1890 5050 0
235 POR 1891 5070 0
235 POR 1892 5110 0
235 POR 1893 5150 0
235 POR 1894 5180 0
235 POR 1895 5220 0
235 POR 1896 5260 0
235 POR 1897 5300 0
235 POR 1898 5330 0
235 POR 1899 5370 0
235 POR 1900 5420 0
235 POR 1901 5450 0
235 POR 1902 5500 0
235 POR 1903 5540 0
235 POR 1904 5600 0
235 POR 1905 5650 0
235 POR 1906 5690 0
235 POR 1907 5740 0
235 POR 1908 5790 0
235 POR 1909 5840 0
235 POR 1910 5890 0
235 POR 1911 5960 0
235 POR 1912 5960 0
235 POR 1913 5970 0
235 POR 1914 5980 0
235 POR 1915 5990 0
235 POR 1916 6000 0
235 POR 1917 6010 0
235 POR 1918 6010 0
235 POR 1919 6020 0
235 POR 1920 6030 0
235 POR 1921 6080 0
235 POR 1922 6160 0
235 POR 1923 6240 0
235 POR 1924 6320 0
235 POR 1925 6400 0
235 POR 1926 6480 0
235 POR 1927 6550 0
235 POR 1928 6630 0
235 POR 1929 6710 0
235 POR 1930 6820 0
235 POR 1931 6880 0
235 POR 1932 6970 0
235 POR 1933 7060 0
235 POR 1934 7150 0
235 POR 1935 7240 0
235 POR 1936 7330 0
235 POR 1937 7410 0
235 POR 1938 7500 0
235 POR 1939 7600 0
235 POR 1940 7720 0
235 POR 1941 7760 0
235 POR 1942 7830 0
235 POR 1943 7900 0
235 POR 1944 7980 0
235 POR 1945 8050 0
235 POR 1946 8120 0
235 POR 1947 8190 0
235 POR 1948 8262 0
235 POR 1949 8333 0
235 POR 1950 8405 0
235 POR 1951 8459 0
235 POR 1952 8496 0
235 POR 1953 8534 0
235 POR 1954 8570 0
235 POR 1955 8610 0
235 POR 1956 8647 0
235 POR 1957 8680 0
235 POR 1958 8725 0
235 POR 1959 8776 0
235 POR 1960 8943 0
235 POR 1961 8938 0
235 POR 1962 9020 0
235 POR 1963 9082 0
235 POR 1964 9122 0
235 POR 1965 9129 0
235 POR 1966 9109 0
235 POR 1967 9103 0
235 POR 1968 9115 0
235 POR 1969 9097 0
235 POR 1970 9044 0
235 POR 1971 8644 0
235 POR 1972 8630 0
235 POR 1973 8633 0
235 POR 1974 8754 0
235 POR 1975 9093 0
235 POR 1976 9355 0
235 POR 1977 9455 0
235 POR 1978 9558 0
235 POR 1979 9661 0
235 POR 1980 9766 0
235 POR 1981 9852 0
235 POR 1982 9912 0
235 POR 1983 9954 0
235 POR 1984 9989 0
235 POR 1985 10011 0
235 POR 1986 10011 0
235 POR 1987 9994 0
235 POR 1988 9968 0
235 POR 1989 9937 0
235 POR 1990 9899 0
235 POR 1991 9871 0
235 POR 1992 9867 0
235 POR 1993 9881 0
235 POR 1994 9902 0
235 POR 1995 9916 0
235 POR 1996 9927 0
235 POR 1997 9802 0
235 POR 1998 9869 0
235 POR 1999 9873 0
235 POR 2000 9875 0
235 POR 2001 10293 0
235 POR 2002 10368 0
235 POR 2003 10441 0
235 POR 2004 10502 0
235 POR 2005 10549 0
235 POR 2006 10584 0
235 POR 2007 10608 0
235 POR 2008 10622 0
235 POR 2009 10632 0
235 POR 2010 10637 0
235 POR 2011 10642 3
235 POR 2012 10647.01 3
240 HAN 1816 1486.01 3
240 HAN 1817 1495.56 3
240 HAN 1818 1505.18 3
240 HAN 1819 1514.85 3
240 HAN 1820 1524.59 3
240 HAN 1821 1534.39 3
240 HAN 1822 1544.26 3
240 HAN 1823 1554.19 3
240 HAN 1824 1564.18 3
240 HAN 1825 1574.23 3
240 HAN 1826 1584.35 3
240 HAN 1827 1594.54 3
240 HAN 1828 1604.79 3
240 HAN 1829 1615.11 3
240 HAN 1830 1625.49 3
240 HAN 1831 1635.94 3
240 HAN 1832 1646.46 3
240 HAN 1833 1657.05 3
240 HAN 1834 1667.7 3
240 HAN 1835 1678.42 3
240 HAN 1836 1689.21 3
240 HAN 1837 1700.07 3
240 HAN 1838 1711 0
240 HAN 1839 1722 0
240 HAN 1840 1733 0
240 HAN 1841 1745 0
240 HAN 1842 1756 0
240 HAN 1843 1762 0
240 HAN 1844 1768 0
240 HAN 1845 1774 0
240 HAN 1846 1769 0
240 HAN 1847 1464 0
240 HAN 1848 1759 0
240 HAN 1849 1774 0
240 HAN 1850 1789 0
240 HAN 1851 1804 0
240 HAN 1852 1819 0
240 HAN 1853 1823 0
240 HAN 1854 1828 0
240 HAN 1855 1832 0
240 HAN 1856 1836 0
240 HAN 1857 1841 0
240 HAN 1858 1845 0
240 HAN 1859 1860 0
240 HAN 1860 1874 0
240 HAN 1861 1889 0
240 HAN 1862 1901 0
240 HAN 1863 1912 0
240 HAN 1864 1924 0
240 HAN 1865 1929 0
240 HAN 1866 1934 0
240 HAN 1867 1923.61 2
240 HAN 1868 1937.7 1
240 HAN 1869 1944.04 2
240 HAN 1870 1950.41 2
240 HAN 1871 1956.79 2
245 BAV 1816 3636 0
245 BAV 1817 3672 0
245 BAV 1818 3708 0
245 BAV 1819 3744 0
245 BAV 1820 3780 0
245 BAV 1821 3817 0
245 BAV 1822 3854 0
245 BAV 1823 3892 0
245 BAV 1824 3929 0
245 BAV 1825 3967 0
245 BAV 1826 4006 0
245 BAV 1827 4043 0
245 BAV 1828 4078 0
245 BAV 1829 4107 0
245 BAV 1830 4133 0
245 BAV 1831 4104 0
245 BAV 1832 4191 0
245 BAV 1833 4215 0
245 BAV 1834 4238 0
245 BAV 1835 4263 0
245 BAV 1836 4291 0
245 BAV 1837 4311 0
245 BAV 1838 4325 0
245 BAV 1839 4345 0
245 BAV 1840 4364 0
245 BAV 1841 4385 0
245 BAV 1842 4468 0
245 BAV 1843 4430 0
245 BAV 1844 4448 0
245 BAV 1845 4467 0
245 BAV 1846 4493 0
245 BAV 1847 4506 0
245 BAV 1848 4504 0
245 BAV 1849 4512 0
245 BAV 1850 4531 0
245 BAV 1851 4546 0
245 BAV 1852 4556 0
245 BAV 1853 4552 0
245 BAV 1854 4547 0
245 BAV 1855 4557 0
245 BAV 1856 4582 0
245 BAV 1857 4606 0
245 BAV 1858 4628 0
245 BAV 1859 4657 0
245 BAV 1860 4657 0
245 BAV 1861 4710 0
245 BAV 1862 4748 0
245 BAV 1863 4788 0
245 BAV 1864 4815 0
245 BAV 1865 4829 0
245 BAV 1866 4815 0
245 BAV 1867 4822 0
245 BAV 1868 4834 0
245 BAV 1869 4851 0
245 BAV 1870 4851 0
245 BAV 1871 4858 0
255 GMY 1816 10349 0
255 GMY 1817 10572 0
255 GMY 1818 10796 0
255 GMY 1819 10981 0
255 GMY 1820 11272 0
255 GMY 1821 11481 0
255 GMY 1822 11664 0
255 GMY 1823 11844 0
255 GMY 1824 12032 0
255 GMY 1825 12257 0
255 GMY 1826 12427 0
255 GMY 1827 12557 0
255 GMY 1828 12726 0
255 GMY 1829 12857 0
255 GMY 1830 12988 0
255 GMY 1831 13039 0
255 GMY 1832 13139 0
255 GMY 1833 13303 0
255 GMY 1834 13473 0
255 GMY 1835 13708 0
255 GMY 1836 13931 0
255 GMY 1837 14098 0
255 GMY 1838 14386 0
255 GMY 1839 14646 0
255 GMY 1840 14929 0
255 GMY 1841 15111 0
255 GMY 1842 15305 0
255 GMY 1843 15471 0
255 GMY 1844 15709 0
255 GMY 1845 15941 0
255 GMY 1846 16113 0
255 GMY 1847 16157 0
255 GMY 1848 16165 0
255 GMY 1849 16331 0
255 GMY 1850 16608 0
255 GMY 1851 16829 0
255 GMY 1852 16935 0
255 GMY 1853 17045 0
255 GMY 1854 17164 0
255 GMY 1855 17203 0
255 GMY 1856 17350 0
255 GMY 1857 17530 0
255 GMY 1858 17740 0
255 GMY 1859 17994 0
255 GMY 1860 18265 0
255 GMY 1861 18491 0
255 GMY 1862 18733 0
255 GMY 1863 18993 0
255 GMY 1864 19255 0
255 GMY 1865 20421 0
255 GMY 1866 24342 0
255 GMY 1867 30457 0
255 GMY 1868 30701 0
255 GMY 1869 30946 0
255 GMY 1870 31194 0
255 GMY 1871 41030 0
255 GMY 1872 41185 0
255 GMY 1873 41532 0
255 GMY 1874 41983 0
255 GMY 1875 42510 0
255 GMY 1876 43057 0
255 GMY 1877 43608 0
255 GMY 1878 44127 0
255 GMY 1879 44639 0
255 GMY 1880 45093 0
255 GMY 1881 45426 0
255 GMY 1882 45717 0
255 GMY 1883 46014 0
255 GMY 1884 46335 0
255 GMY 1885 46705 0
255 GMY 1886 47103 0
255 GMY 1887 47540 0
255 GMY 1888 48020 0
255 GMY 1889 48512 0
255 GMY 1890 49239 0
255 GMY 1891 49767 0
255 GMY 1892 50279 0
255 GMY 1893 50778 0
255 GMY 1894 51339 0
255 GMY 1895 52001 0
255 GMY 1896 52753 0
255 GMY 1897 53549 0
255 GMY 1898 54406 0
255 GMY 1899 55248 0
255 GMY 1900 56046 0
255 GMY 1901 56874 0
255 GMY 1902 57767 0
255 GMY 1903 58629 0
255 GMY 1904 59475 0
255 GMY 1905 60134 0
255 GMY 1906 61153 0
255 GMY 1907 62013 0
255 GMY 1908 62863 0
255 GMY 1909 63717 0
255 GMY 1910 64568 0
255 GMY 1911 65359 0
255 GMY 1912 66146 0
255 GMY 1913 66978 0
255 GMY 1914 67790 0
255 GMY 1915 67883 0
255 GMY 1916 67715 0
255 GMY 1917 67368 0
255 GMY 1918 66811 0
255 GMY 1919 62897 0
255 GMY 1920 61694 0
255 GMY 1921 62473 0
255 GMY 1922 61185 0
255 GMY 1923 61577 0
255 GMY 1924 61953 0
255 GMY 1925 62411 0
255 GMY 1926 62866 0
255 GMY 1927 63252 0
255 GMY 1928 63618 0
255 GMY 1929 63957 0
255 GMY 1930 64294 0
255 GMY 1931 64631 0
255 GMY 1932 64911 0
255 GMY 1933 65218 0
255 GMY 1934 65595 0
255 GMY 1935 66871 0
255 GMY 1936 67349 0
255 GMY 1937 67831 0
255 GMY 1938 68424 0
255 GMY 1939 79798 0
255 GMY 1940 90211 0
255 GMY 1941 90617 0
255 GMY 1942 91207 0
255 GMY 1943 90784 0
255 GMY 1944 90238 0
255 GMY 1945 89697 0
260 GFR 1949 47646.05 2
260 GFR 1950 47976.48 2
260 GFR 1951 48309.2 2
260 GFR 1952 48644.24 2
260 GFR 1953 48981.59 2
260 GFR 1954 49321.28 2
260 GFR 1955 52364 0
260 GFR 1956 52996 0
260 GFR 1957 53649 0
260 GFR 1958 54282 0
260 GFR 1959 54882 0
260 GFR 1960 55423 0
260 GFR 1961 56227 0
260 GFR 1962 56947 0
260 GFR 1963 57606 0
260 GFR 1964 58290 0
260 GFR 1965 59041 0
260 GFR 1966 59676 0
260 GFR 1967 59872 0
260 GFR 1968 60165 0
260 GFR 1969 60842 0
260 GFR 1970 60714 0
